10;2012;61.5;6.0
11;2012;31.0;4.7
12;2012;99.1;5.9
1;2013;66.9;4.5
2;2013;51.1;5.366666666666666
3;2013;41.0;6.233333333333333
4;2013;22.1;7.1
5;2013;118.0;8.8
6;2013;75.0;11.4
7;2013;24.5;10.333333333333334
8;2013;35.1;9.266666666666666
9;2013;61.5;8.2
10;2013;72.2;6.7
11;2013;56.7;6.5
12;2013;46.7;7.55
1;2014;42.2;8.6
2;2014;40.9;9.65
3;2014;25.3;10.7
4;2014;37.3;11.75
5;2014;114.4;12.8
6;2014;80.3;11.850000000000001
7;2014;138.2;10.9
8;2014;71.1;11.2
9;2014;49.4;10.0
10;2014;67.1;8.425
11;2014;35.3;6.85
12;2014;95.2;5.275
1;2015;86.1;3.7
2;2015;32.5;4.0
3;2015;75.8;4.3
4;2015;47.2;4.6
5;2015;32.0;7.6
6;2015;34.9;7.666666666666666
7;2015;90.8;7.733333333333333
8;2015;93.0;7.8
9;2015;72.5;7.7625
10;2015;58.2;7.725
11;2015;131.6;7.6875
12;2015;37.7;7.65
1;2016;78.0;7.6125
2;2016;89.7;7.575
3;2016;37.3;7.5375
4;2016;53.1;7.5
5;2016;52.6;11.6
6;2016;133.9;11.1
7;2016;36.7;10.3
8;2016;45.6;10.3
9;2016;7.1;10.3
10;2016;48.1;10.3
11;2016;76.1;10.3
12;2016;32.7;10.3
